address_key,address_natural_key,line1,line2,city,province_id,province_name,postal_code,country_code
1939,2935,Calle 3754,Piso 2 Dto B,CABA,1,Buenos Aires,4803,AR
1940,2936,Calle 4491,,La Plata,1,Buenos Aires,9334,AR
1941,2937,Calle 2325,Piso 12 Dto A,CABA,1,Buenos Aires,2973,AR
1942,2938,Calle 434,,Rosario,3,Santa Fe,9733,AR
1943,2939,Calle 4432,,CABA,1,Buenos Aires,2734,AR
1944,2940,Calle 5438,Piso 6 Dto A,CABA,1,Buenos Aires,2541,AR
1945,2941,Calle 1645,,CABA,1,Buenos Aires,5907,AR
1946,2942,Calle 8478,Piso 8 Dto B,Córdoba,2,Córdoba,3288,AR
1947,2943,Calle 6134,Piso 12 Dto C,CABA,1,Buenos Aires,3151,AR
1948,2944,Calle 8934,Piso 4 Dto C,San Rafael,4,Mendoza,6264,AR
1949,2945,Calle 2955,Piso 12 Dto A,Rafaela,3,Santa Fe,9892,AR
1950,2946,Calle 8073,,La Plata,1,Buenos Aires,4423,AR
1951,2947,Calle 9660,Piso 9 Dto B,Rafaela,3,Santa Fe,2560,AR
1952,2948,Calle 2719,Piso 6 Dto B,Rosario,3,Santa Fe,8099,AR
1953,2949,Calle 5465,Piso 11 Dto C,Mar del Plata,1,Buenos Aires,9639,AR
1954,2950,Calle 8872,Piso 3 Dto B,Mar del Plata,1,Buenos Aires,8828,AR
1955,2951,Calle 295,Piso 12 Dto C,CABA,1,Buenos Aires,7519,AR
1956,2952,Calle 2758,,Mar del Plata,1,Buenos Aires,6224,AR
1957,2953,Calle 6420,,Mar del Plata,1,Buenos Aires,3828,AR
1958,2954,Calle 1742,Piso 9 Dto A,Rosario,3,Santa Fe,7647,AR
1959,2955,Calle 7328,Piso 3 Dto C,Santa Fe,3,Santa Fe,4091,AR
1960,2956,Calle 209,,Rafaela,3,Santa Fe,5025,AR
1961,2957,Calle 9395,,Mar del Plata,1,Buenos Aires,1220,AR
1962,2958,Calle 7265,Piso 1 Dto A,Mar del Plata,1,Buenos Aires,7529,AR
1963,2959,Calle 863,Piso 10 Dto B,La Plata,1,Buenos Aires,4181,AR
1964,2960,Calle 645,,La Plata,1,Buenos Aires,2226,AR
1965,2961,Calle 9420,Piso 4 Dto A,Córdoba,2,Córdoba,4289,AR
1966,2962,Calle 2627,,Córdoba,2,Córdoba,2422,AR
1967,2963,Calle 767,,CABA,1,Buenos Aires,8559,AR
1968,2964,Calle 6554,,Villa Carlos Paz,2,Córdoba,7848,AR
1969,2965,Calle 2127,,La Plata,1,Buenos Aires,9613,AR
1970,2966,Calle 5335,,Mar del Plata,1,Buenos Aires,4274,AR
1971,2967,Calle 6974,,La Plata,1,Buenos Aires,2823,AR
1972,2968,Calle 6724,Piso 2 Dto A,Mendoza,4,Mendoza,5638,AR
1973,2969,Calle 2249,,Godoy Cruz,4,Mendoza,7374,AR
1974,2970,Calle 1906,Piso 12 Dto A,La Plata,1,Buenos Aires,3927,AR
1975,2971,Calle 8575,Piso 6 Dto B,La Plata,1,Buenos Aires,1518,AR
1976,2972,Calle 4113,,Rosario,3,Santa Fe,1737,AR
1977,2973,Calle 7756,,Rosario,3,Santa Fe,9382,AR
1978,2974,Calle 8101,,CABA,1,Buenos Aires,3825,AR
1979,2975,Calle 2764,,Córdoba,2,Córdoba,8295,AR
1980,2976,Calle 1275,,La Plata,1,Buenos Aires,5401,AR
1981,2977,Calle 3218,Piso 9 Dto B,La Plata,1,Buenos Aires,8350,AR
1982,2978,Calle 8783,,La Plata,1,Buenos Aires,7201,AR
1983,2979,Calle 680,Piso 5 Dto C,Mar del Plata,1,Buenos Aires,3833,AR
1984,2980,Calle 4362,,Mar del Plata,1,Buenos Aires,1052,AR
1985,2981,Calle 5128,Piso 8 Dto C,La Plata,1,Buenos Aires,3857,AR
1986,2982,Calle 3842,,La Plata,1,Buenos Aires,1532,AR
1987,2983,Calle 4291,,CABA,1,Buenos Aires,5992,AR
1988,2984,Calle 6727,Piso 12 Dto A,Rafaela,3,Santa Fe,4639,AR
1989,2985,Calle 4292,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,1839,AR
1990,2986,Calle 8884,Piso 8 Dto C,Córdoba,2,Córdoba,7809,AR
1991,2987,Calle 2153,,Santa Fe,3,Santa Fe,7621,AR
1992,2988,Calle 6026,,Mendoza,4,Mendoza,9510,AR
1993,2989,Calle 9977,,Rafaela,3,Santa Fe,3443,AR
1994,2990,Calle 2736,,Mar del Plata,1,Buenos Aires,9470,AR
1995,2991,Calle 7446,Piso 11 Dto C,Mar del Plata,1,Buenos Aires,1334,AR
1996,2992,Calle 6749,Piso 7 Dto A,Godoy Cruz,4,Mendoza,1598,AR
1997,2993,Calle 4375,,Villa Carlos Paz,2,Córdoba,4461,AR
1998,2994,Calle 7210,,Mar del Plata,1,Buenos Aires,7628,AR
1999,2995,Calle 8979,,Córdoba,2,Córdoba,7891,AR
2000,2996,Calle 9415,,Santa Fe,3,Santa Fe,1264,AR
2001,2997,Calle 8308,,Mar del Plata,1,Buenos Aires,9231,AR
2002,2998,Calle 6345,Piso 8 Dto A,Córdoba,2,Córdoba,4348,AR
2003,2999,Calle 8439,Piso 12 Dto C,Córdoba,2,Córdoba,7550,AR
2004,3000,Calle 5287,Piso 1 Dto C,Villa Carlos Paz,2,Córdoba,3261,AR
2005,3001,Calle 7462,Piso 1 Dto B,Rafaela,3,Santa Fe,2273,AR
2006,3002,Calle 7255,Piso 1 Dto B,Rafaela,3,Santa Fe,4374,AR
2007,3003,Calle 6590,,Rosario,3,Santa Fe,8775,AR
2008,3004,Calle 9525,,San Rafael,4,Mendoza,9790,AR
2009,3005,Calle 2522,Piso 7 Dto C,Mar del Plata,1,Buenos Aires,4343,AR
2010,3006,Calle 100,Piso 9 Dto B,La Plata,1,Buenos Aires,5299,AR
2011,3007,Calle 2585,,La Plata,1,Buenos Aires,2427,AR
2012,3008,Calle 9856,,Godoy Cruz,4,Mendoza,5624,AR
2013,3009,Calle 6858,Piso 8 Dto A,Rafaela,3,Santa Fe,3943,AR
2014,3010,Calle 7196,Piso 4 Dto A,Río Cuarto,2,Córdoba,5234,AR
2015,3011,Calle 3802,Piso 9 Dto C,La Plata,1,Buenos Aires,5019,AR
2016,3012,Calle 1235,,Río Cuarto,2,Córdoba,7787,AR
2017,3013,Calle 6331,Piso 11 Dto B,CABA,1,Buenos Aires,4633,AR
2018,3014,Calle 8646,,Mar del Plata,1,Buenos Aires,7219,AR
2019,3015,Calle 2326,,Rafaela,3,Santa Fe,6383,AR
2020,3016,Calle 760,,La Plata,1,Buenos Aires,3557,AR
2021,3017,Calle 7312,,Córdoba,2,Córdoba,9407,AR
2022,3018,Calle 1075,Piso 8 Dto A,Mar del Plata,1,Buenos Aires,3461,AR
2023,3019,Calle 9016,Piso 3 Dto C,La Plata,1,Buenos Aires,5901,AR
2024,3020,Calle 316,Piso 8 Dto A,CABA,1,Buenos Aires,4012,AR
2025,3021,Calle 1234,,Córdoba,2,Córdoba,7930,AR
2026,3022,Calle 1806,Piso 3 Dto B,Villa Carlos Paz,2,Córdoba,7421,AR
2027,3023,Calle 8690,,CABA,1,Buenos Aires,2966,AR
2028,3024,Calle 6903,Piso 4 Dto C,CABA,1,Buenos Aires,5597,AR
2029,3025,Calle 6251,,Mar del Plata,1,Buenos Aires,5146,AR
2030,3026,Calle 7939,,San Rafael,4,Mendoza,1179,AR
2031,3027,Calle 2337,Piso 5 Dto A,Rafaela,3,Santa Fe,4521,AR
2032,3028,Calle 1475,Piso 3 Dto A,Río Cuarto,2,Córdoba,6967,AR
2033,3029,Calle 4363,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,1963,AR
2034,3030,Calle 7355,Piso 1 Dto A,Río Cuarto,2,Córdoba,4969,AR
2035,3031,Calle 5052,Piso 1 Dto B,Mar del Plata,1,Buenos Aires,4642,AR
2036,3032,Calle 8730,Piso 8 Dto B,CABA,1,Buenos Aires,1266,AR
2037,3033,Calle 4457,,Rafaela,3,Santa Fe,2947,AR
2038,3034,Calle 7402,Piso 8 Dto A,Rafaela,3,Santa Fe,5529,AR
2039,3035,Calle 2084,,CABA,1,Buenos Aires,7244,AR
2040,3036,Calle 8667,,Rafaela,3,Santa Fe,3119,AR
2041,3037,Calle 7940,,Río Cuarto,2,Córdoba,1827,AR
2042,3038,Calle 6340,Piso 3 Dto A,Mar del Plata,1,Buenos Aires,3110,AR
2043,3039,Calle 1191,Piso 8 Dto C,La Plata,1,Buenos Aires,3898,AR
2044,3040,Calle 9999,,Santa Fe,3,Santa Fe,9981,AR
2045,3041,Calle 7823,Piso 7 Dto C,Mar del Plata,1,Buenos Aires,9117,AR
2046,3042,Calle 7108,,Villa Carlos Paz,2,Córdoba,5047,AR
2047,3043,Calle 8574,,CABA,1,Buenos Aires,2567,AR
2048,3044,Calle 3107,,Mar del Plata,1,Buenos Aires,3065,AR
2049,3045,Calle 1090,,CABA,1,Buenos Aires,8641,AR
2050,3046,Calle 1104,,Mar del Plata,1,Buenos Aires,1553,AR
2051,3047,Calle 1159,,Río Cuarto,2,Córdoba,1273,AR
2052,3048,Calle 8122,Piso 6 Dto A,Mar del Plata,1,Buenos Aires,3169,AR
2053,3049,Calle 7124,Piso 11 Dto B,Río Cuarto,2,Córdoba,5868,AR
2054,3050,Calle 2219,Piso 5 Dto A,Río Cuarto,2,Córdoba,3479,AR
2055,3051,Calle 5519,Piso 4 Dto A,CABA,1,Buenos Aires,7989,AR
2056,3052,Calle 4277,Piso 9 Dto C,Córdoba,2,Córdoba,3049,AR
2057,3053,Calle 6063,,Mendoza,4,Mendoza,1070,AR
2058,3054,Calle 4031,Piso 11 Dto A,La Plata,1,Buenos Aires,7692,AR
2059,3055,Calle 7056,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,3505,AR
2060,3056,Calle 5073,Piso 4 Dto B,Rosario,3,Santa Fe,5220,AR
2061,3057,Calle 3696,,Villa Carlos Paz,2,Córdoba,8899,AR
2062,3058,Calle 209,Piso 1 Dto B,Rosario,3,Santa Fe,9124,AR
2063,3059,Calle 8132,,Córdoba,2,Córdoba,7865,AR
2064,3060,Calle 2939,Piso 1 Dto A,Rafaela,3,Santa Fe,2162,AR
2065,3061,Calle 3441,,CABA,1,Buenos Aires,5886,AR
2066,3062,Calle 4507,,Santa Fe,3,Santa Fe,5438,AR
2067,3063,Calle 8758,,La Plata,1,Buenos Aires,6164,AR
2068,3064,Calle 7708,,Mendoza,4,Mendoza,2168,AR
2069,3065,Calle 9132,Piso 6 Dto A,Río Cuarto,2,Córdoba,4914,AR
2070,3066,Calle 5688,Piso 2 Dto B,Rafaela,3,Santa Fe,7283,AR
2071,3067,Calle 9913,Piso 2 Dto C,Mendoza,4,Mendoza,9337,AR
2072,3068,Calle 1296,,Mar del Plata,1,Buenos Aires,6258,AR
2073,3069,Calle 6430,,Mar del Plata,1,Buenos Aires,2916,AR
2074,3070,Calle 7747,Piso 1 Dto A,La Plata,1,Buenos Aires,1185,AR
2075,3071,Calle 5104,,Rosario,3,Santa Fe,9840,AR
2076,3072,Calle 9900,,Mendoza,4,Mendoza,3919,AR
2077,3073,Calle 3425,Piso 10 Dto B,Rosario,3,Santa Fe,3626,AR
2078,3074,Calle 8913,Piso 9 Dto B,La Plata,1,Buenos Aires,1344,AR
2079,3075,Calle 2484,,CABA,1,Buenos Aires,6536,AR
2080,3076,Calle 4629,,Godoy Cruz,4,Mendoza,4337,AR
2081,3077,Calle 2166,,La Plata,1,Buenos Aires,8674,AR
2082,3078,Calle 8244,Piso 9 Dto A,CABA,1,Buenos Aires,8985,AR
2083,3079,Calle 9149,,Mar del Plata,1,Buenos Aires,1672,AR
2084,3080,Calle 1519,Piso 9 Dto C,Río Cuarto,2,Córdoba,4643,AR
2085,3081,Calle 2380,,Mar del Plata,1,Buenos Aires,2576,AR
2086,3082,Calle 5547,Piso 9 Dto A,Mar del Plata,1,Buenos Aires,3670,AR
2087,3083,Calle 1955,Piso 2 Dto C,Mar del Plata,1,Buenos Aires,1529,AR
2088,3084,Calle 2604,Piso 3 Dto A,San Rafael,4,Mendoza,4700,AR
2089,3085,Calle 7822,Piso 5 Dto B,Villa Carlos Paz,2,Córdoba,5854,AR
2090,3086,Calle 8714,,Córdoba,2,Córdoba,4222,AR
2091,3087,Calle 4740,,CABA,1,Buenos Aires,6553,AR
2092,3088,Calle 7962,,Villa Carlos Paz,2,Córdoba,7675,AR
2093,3089,Calle 9441,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,4802,AR
2094,3090,Calle 1208,Piso 12 Dto C,La Plata,1,Buenos Aires,1269,AR
2095,3091,Calle 7347,Piso 1 Dto A,Mar del Plata,1,Buenos Aires,9469,AR
2096,3092,Calle 6445,Piso 4 Dto A,CABA,1,Buenos Aires,7484,AR
2097,3093,Calle 6078,,CABA,1,Buenos Aires,8027,AR
2098,3094,Calle 8930,,Rafaela,3,Santa Fe,4544,AR
2099,3095,Calle 962,,Córdoba,2,Córdoba,3345,AR
2100,3096,Calle 4298,,Mar del Plata,1,Buenos Aires,8537,AR
2101,3097,Calle 9789,,Río Cuarto,2,Córdoba,4058,AR
2102,3098,Calle 8740,,Mar del Plata,1,Buenos Aires,8593,AR
2103,3099,Calle 4838,Piso 11 Dto B,Godoy Cruz,4,Mendoza,5478,AR
2104,3100,Calle 9124,Piso 10 Dto B,La Plata,1,Buenos Aires,6396,AR
2105,3101,Calle 9134,,CABA,1,Buenos Aires,9978,AR
2106,3102,Calle 8674,Piso 4 Dto B,La Plata,1,Buenos Aires,6409,AR
2107,3103,Calle 2751,Piso 10 Dto C,Mendoza,4,Mendoza,3447,AR
2108,3104,Calle 858,Piso 6 Dto C,La Plata,1,Buenos Aires,7224,AR
2109,3105,Calle 1681,Piso 7 Dto A,La Plata,1,Buenos Aires,9876,AR
2110,3106,Calle 4856,,CABA,1,Buenos Aires,7907,AR
2111,3107,Calle 5789,Piso 2 Dto B,CABA,1,Buenos Aires,1445,AR
2112,3108,Calle 72,,CABA,1,Buenos Aires,2477,AR
2113,3109,Calle 5178,Piso 7 Dto A,CABA,1,Buenos Aires,9627,AR
2114,3110,Calle 2113,Piso 3 Dto B,Villa Carlos Paz,2,Córdoba,2229,AR
2115,3111,Calle 5040,Piso 8 Dto C,La Plata,1,Buenos Aires,1927,AR
2116,3112,Calle 5987,Piso 4 Dto A,San Rafael,4,Mendoza,8660,AR
2117,3113,Calle 2018,,La Plata,1,Buenos Aires,9596,AR
2118,3114,Calle 4921,,Mar del Plata,1,Buenos Aires,8039,AR
2119,3115,Calle 9073,Piso 4 Dto A,CABA,1,Buenos Aires,9108,AR
2120,3116,Calle 7537,,Río Cuarto,2,Córdoba,7131,AR
2121,3117,Calle 3980,Piso 12 Dto C,CABA,1,Buenos Aires,8766,AR
2122,3118,Calle 98,,CABA,1,Buenos Aires,3686,AR
2123,3119,Calle 8010,,Villa Carlos Paz,2,Córdoba,3353,AR
2124,3120,Calle 2184,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,5736,AR
2125,3121,Calle 2186,,Mar del Plata,1,Buenos Aires,7468,AR
2126,3122,Calle 3062,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,8756,AR
2127,3123,Calle 2613,Piso 4 Dto C,Río Cuarto,2,Córdoba,3305,AR
2128,3124,Calle 2988,,Mar del Plata,1,Buenos Aires,5118,AR
2129,3125,Calle 3095,Piso 4 Dto A,Mar del Plata,1,Buenos Aires,5806,AR
2130,3126,Calle 8105,,La Plata,1,Buenos Aires,1148,AR
2131,3127,Calle 1378,Piso 6 Dto B,La Plata,1,Buenos Aires,3078,AR
2132,3128,Calle 5302,,La Plata,1,Buenos Aires,4305,AR
2133,3129,Calle 483,Piso 1 Dto C,Mendoza,4,Mendoza,5658,AR
2134,3130,Calle 3020,,CABA,1,Buenos Aires,3101,AR
2135,3131,Calle 3578,Piso 4 Dto A,La Plata,1,Buenos Aires,9294,AR
2136,3132,Calle 4895,,Godoy Cruz,4,Mendoza,8257,AR
2137,3133,Calle 858,,La Plata,1,Buenos Aires,6489,AR
2138,3134,Calle 4985,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,2389,AR
2139,3135,Calle 4875,,Río Cuarto,2,Córdoba,9127,AR
2140,3136,Calle 7117,,Mar del Plata,1,Buenos Aires,8012,AR
2141,3137,Calle 9326,,La Plata,1,Buenos Aires,1225,AR
2142,3138,Calle 3128,Piso 9 Dto C,La Plata,1,Buenos Aires,7611,AR
2143,3139,Calle 1163,Piso 5 Dto C,San Rafael,4,Mendoza,5378,AR
2144,3140,Calle 9605,,Río Cuarto,2,Córdoba,8936,AR
2145,3141,Calle 1268,Piso 5 Dto C,Río Cuarto,2,Córdoba,1563,AR
2146,3142,Calle 4622,,Rosario,3,Santa Fe,3341,AR
2147,3143,Calle 4860,,Santa Fe,3,Santa Fe,4644,AR
2148,3144,Calle 2143,,Rosario,3,Santa Fe,2709,AR
2149,3145,Calle 5562,,Río Cuarto,2,Córdoba,1066,AR
2150,3146,Calle 7159,,La Plata,1,Buenos Aires,3252,AR
2151,3147,Calle 4984,,Rafaela,3,Santa Fe,3647,AR
2152,3148,Calle 8258,,La Plata,1,Buenos Aires,9411,AR
2153,3149,Calle 3360,Piso 8 Dto C,CABA,1,Buenos Aires,1947,AR
2154,3150,Calle 1105,,Villa Carlos Paz,2,Córdoba,7298,AR
2155,3151,Calle 4185,Piso 10 Dto C,Mendoza,4,Mendoza,7566,AR
2156,3152,Calle 9822,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,1401,AR
2157,3153,Calle 7272,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,4158,AR
2158,3154,Calle 7288,Piso 3 Dto A,CABA,1,Buenos Aires,2955,AR
2159,3155,Calle 9404,,Rosario,3,Santa Fe,7294,AR
2160,3156,Calle 6860,Piso 6 Dto B,CABA,1,Buenos Aires,8366,AR
2161,3157,Calle 5416,Piso 8 Dto C,La Plata,1,Buenos Aires,6283,AR
2162,3158,Calle 8087,,Santa Fe,3,Santa Fe,5174,AR
2163,3159,Calle 113,Piso 1 Dto B,CABA,1,Buenos Aires,6530,AR
2164,3160,Calle 8700,,Santa Fe,3,Santa Fe,6855,AR
2165,3161,Calle 4184,,La Plata,1,Buenos Aires,3869,AR
2166,3162,Calle 1126,Piso 9 Dto C,Santa Fe,3,Santa Fe,5851,AR
2167,3163,Calle 3303,Piso 9 Dto B,CABA,1,Buenos Aires,1278,AR
2168,3164,Calle 7700,,Santa Fe,3,Santa Fe,8415,AR
2169,3165,Calle 3179,Piso 1 Dto C,Godoy Cruz,4,Mendoza,5387,AR
2170,3166,Calle 6738,,San Rafael,4,Mendoza,6452,AR
2171,3167,Calle 8761,Piso 4 Dto A,Mar del Plata,1,Buenos Aires,2133,AR
2172,3168,Calle 199,,Mar del Plata,1,Buenos Aires,8792,AR
2173,3169,Calle 7979,Piso 3 Dto B,Rafaela,3,Santa Fe,3504,AR
2174,3170,Calle 5941,Piso 7 Dto C,CABA,1,Buenos Aires,9628,AR
2175,3171,Calle 7603,Piso 4 Dto B,CABA,1,Buenos Aires,9063,AR
2176,3172,Calle 9389,,Mendoza,4,Mendoza,5115,AR
2177,3173,Calle 8987,Piso 1 Dto A,Rafaela,3,Santa Fe,1017,AR
2178,3174,Calle 4429,,Villa Carlos Paz,2,Córdoba,4821,AR
2179,3175,Calle 9839,Piso 3 Dto B,Mar del Plata,1,Buenos Aires,1287,AR
2180,3176,Calle 2517,,La Plata,1,Buenos Aires,8209,AR
2181,3177,Calle 7157,Piso 8 Dto B,Mar del Plata,1,Buenos Aires,2862,AR
2182,3178,Calle 4380,,La Plata,1,Buenos Aires,4300,AR
2183,3179,Calle 2116,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,9426,AR
2184,3180,Calle 2608,,La Plata,1,Buenos Aires,3757,AR
2185,3181,Calle 5908,Piso 12 Dto C,Mar del Plata,1,Buenos Aires,5586,AR
2186,3182,Calle 4793,,La Plata,1,Buenos Aires,8265,AR
2187,3183,Calle 6601,,Villa Carlos Paz,2,Córdoba,2416,AR
2188,3184,Calle 1480,,Mar del Plata,1,Buenos Aires,5831,AR
2189,3185,Calle 5569,Piso 10 Dto B,Santa Fe,3,Santa Fe,9990,AR
2190,3186,Calle 3860,,Mendoza,4,Mendoza,4605,AR
2191,3187,Calle 8235,,Mar del Plata,1,Buenos Aires,3805,AR
2192,3188,Calle 928,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,6183,AR
2193,3189,Calle 8883,Piso 11 Dto C,Rafaela,3,Santa Fe,1911,AR
2194,3190,Calle 7318,Piso 10 Dto B,La Plata,1,Buenos Aires,2156,AR
2195,3191,Calle 5143,,La Plata,1,Buenos Aires,9923,AR
2196,3192,Calle 7413,Piso 12 Dto A,Córdoba,2,Córdoba,9424,AR
2197,3193,Calle 5250,,CABA,1,Buenos Aires,5956,AR
2198,3194,Calle 6400,,Mar del Plata,1,Buenos Aires,9282,AR
2199,3195,Calle 6735,,Villa Carlos Paz,2,Córdoba,3548,AR
2200,3196,Calle 1299,Piso 3 Dto A,Villa Carlos Paz,2,Córdoba,2782,AR
2201,3197,Calle 9874,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,2445,AR
2202,3198,Calle 1635,Piso 3 Dto C,Rafaela,3,Santa Fe,2610,AR
2203,3199,Calle 8003,Piso 1 Dto B,Rosario,3,Santa Fe,1600,AR
2204,3200,Calle 2162,,Mar del Plata,1,Buenos Aires,3358,AR
2205,3201,Calle 3669,Piso 5 Dto C,Córdoba,2,Córdoba,5977,AR
2206,3202,Calle 5181,Piso 1 Dto B,Mendoza,4,Mendoza,6372,AR
2207,3203,Calle 8497,,La Plata,1,Buenos Aires,6543,AR
2208,3204,Calle 7977,,Córdoba,2,Córdoba,3798,AR
2209,3205,Calle 5575,Piso 11 Dto A,La Plata,1,Buenos Aires,8208,AR
2210,3206,Calle 1534,,Mar del Plata,1,Buenos Aires,9463,AR
2211,3207,Calle 4316,Piso 1 Dto B,Villa Carlos Paz,2,Córdoba,9341,AR
2212,3208,Calle 5102,Piso 2 Dto B,CABA,1,Buenos Aires,1842,AR
2213,3209,Calle 5288,Piso 1 Dto A,Rosario,3,Santa Fe,9777,AR
2214,3210,Calle 6448,,Mar del Plata,1,Buenos Aires,1613,AR
2215,3211,Calle 7314,,Santa Fe,3,Santa Fe,4803,AR
2216,3212,Calle 4375,Piso 6 Dto B,Rafaela,3,Santa Fe,5315,AR
2217,3213,Calle 4808,Piso 1 Dto A,San Rafael,4,Mendoza,8000,AR
2218,3214,Calle 7078,Piso 4 Dto A,Rosario,3,Santa Fe,8860,AR
2219,3215,Calle 3413,Piso 2 Dto B,Rafaela,3,Santa Fe,6997,AR
2220,3216,Calle 9854,,Córdoba,2,Córdoba,8195,AR
2221,3217,Calle 9168,,La Plata,1,Buenos Aires,3239,AR
2222,3218,Calle 9163,Piso 6 Dto C,Santa Fe,3,Santa Fe,3681,AR
2223,3219,Calle 1483,Piso 7 Dto C,La Plata,1,Buenos Aires,2130,AR
2224,3220,Calle 4167,Piso 9 Dto A,Mar del Plata,1,Buenos Aires,7374,AR
2225,3221,Calle 4914,Piso 5 Dto B,Mendoza,4,Mendoza,5171,AR
2226,3222,Calle 5659,Piso 12 Dto C,CABA,1,Buenos Aires,9925,AR
2227,3223,Calle 7980,,Río Cuarto,2,Córdoba,7958,AR
2228,3224,Calle 216,,La Plata,1,Buenos Aires,9415,AR
2229,3225,Calle 1177,,Mar del Plata,1,Buenos Aires,4734,AR
2230,3226,Calle 7857,,Rafaela,3,Santa Fe,5180,AR
2231,3227,Calle 7369,,La Plata,1,Buenos Aires,3054,AR
2232,3228,Calle 3955,,Mar del Plata,1,Buenos Aires,7959,AR
2233,3229,Calle 485,Piso 10 Dto C,San Rafael,4,Mendoza,4066,AR
2234,3230,Calle 6810,Piso 7 Dto B,Córdoba,2,Córdoba,3017,AR
2235,3231,Calle 7136,,Godoy Cruz,4,Mendoza,6135,AR
2236,3232,Calle 2850,,Godoy Cruz,4,Mendoza,3189,AR
2237,3233,Calle 8917,,Mar del Plata,1,Buenos Aires,8171,AR
2238,3234,Calle 8000,,Villa Carlos Paz,2,Córdoba,2536,AR
2239,3235,Calle 1183,Piso 6 Dto A,Rafaela,3,Santa Fe,5523,AR
2240,3236,Calle 441,,La Plata,1,Buenos Aires,5019,AR
2241,3237,Calle 6480,Piso 6 Dto B,La Plata,1,Buenos Aires,3295,AR
2242,3238,Calle 9005,Piso 7 Dto A,Rosario,3,Santa Fe,3101,AR
2243,3239,Calle 9578,Piso 6 Dto C,Mar del Plata,1,Buenos Aires,6486,AR
2244,3240,Calle 2994,Piso 8 Dto C,Córdoba,2,Córdoba,7154,AR
2245,3241,Calle 9960,,Santa Fe,3,Santa Fe,9971,AR
2246,3242,Calle 5481,,CABA,1,Buenos Aires,5441,AR
2247,3243,Calle 9001,,Godoy Cruz,4,Mendoza,3958,AR
2248,3244,Calle 9383,Piso 1 Dto B,Mendoza,4,Mendoza,4951,AR
2249,3245,Calle 4522,,La Plata,1,Buenos Aires,7124,AR
2250,3246,Calle 2439,,CABA,1,Buenos Aires,5271,AR
2251,3247,Calle 9661,,La Plata,1,Buenos Aires,3195,AR
2252,3248,Calle 5280,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,9119,AR
2253,3249,Calle 3184,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,9225,AR
2254,3250,Calle 8781,,Mar del Plata,1,Buenos Aires,6112,AR
2255,3251,Calle 1509,,Villa Carlos Paz,2,Córdoba,8096,AR
2256,3252,Calle 1703,,CABA,1,Buenos Aires,9991,AR
2257,3253,Calle 6642,Piso 11 Dto C,Mar del Plata,1,Buenos Aires,7934,AR
2258,3254,Calle 867,,La Plata,1,Buenos Aires,3339,AR
2259,3255,Calle 3243,,Rafaela,3,Santa Fe,7099,AR
2260,3256,Calle 3215,,Mar del Plata,1,Buenos Aires,1864,AR
2261,3257,Calle 8229,Piso 7 Dto B,CABA,1,Buenos Aires,1309,AR
2262,3258,Calle 2756,,Mendoza,4,Mendoza,2570,AR
2263,3259,Calle 6615,,Rosario,3,Santa Fe,2689,AR
2264,3260,Calle 9648,,La Plata,1,Buenos Aires,2563,AR
2265,3261,Calle 3372,,CABA,1,Buenos Aires,3109,AR
2266,3262,Calle 613,,Santa Fe,3,Santa Fe,3137,AR
2267,3263,Calle 6103,,Córdoba,2,Córdoba,2566,AR
2268,3264,Calle 3404,Piso 5 Dto C,Rosario,3,Santa Fe,4425,AR
2269,3265,Calle 3733,Piso 11 Dto A,Córdoba,2,Córdoba,3974,AR
2270,3266,Calle 3518,Piso 3 Dto A,CABA,1,Buenos Aires,6497,AR
2271,3267,Calle 2069,,Villa Carlos Paz,2,Córdoba,9201,AR
2272,3268,Calle 9985,,La Plata,1,Buenos Aires,3838,AR
2273,3269,Calle 7036,,Villa Carlos Paz,2,Córdoba,1893,AR
2274,3270,Calle 7759,Piso 11 Dto A,La Plata,1,Buenos Aires,6906,AR
2275,3271,Calle 5837,Piso 7 Dto A,Córdoba,2,Córdoba,3909,AR
2276,3272,Calle 6078,,Godoy Cruz,4,Mendoza,5382,AR
2277,3273,Calle 2584,,Santa Fe,3,Santa Fe,7824,AR
2278,3274,Calle 7746,,La Plata,1,Buenos Aires,7624,AR
2279,3275,Calle 4437,Piso 7 Dto B,La Plata,1,Buenos Aires,4822,AR
2280,3276,Calle 6681,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,5093,AR
2281,3277,Calle 6362,,Mar del Plata,1,Buenos Aires,5879,AR
2282,3278,Calle 2567,Piso 11 Dto B,CABA,1,Buenos Aires,4219,AR
