payment_key,customer_key,channel_key,store_key,amount,method,status,paid_at,transaction_ref
5466,1164,2,1,44467.5,TRANSFER,PAID,2024-08-22 20:16:16,TX-1U4JQSZW2DCZ
5467,436,1,,48024.9,GATEWAY,PAID,2025-09-29 11:51:13,TX-NLRPJV5NXHCM
5468,399,1,,34485.0,CARD,PAID,2025-09-20 11:13:59,TX-KQC4M2LR7FIN
5469,931,1,,58108.8,GATEWAY,FAILED,,
5470,1191,1,,15429.6,CARD,REFUNDED,2024-08-01 09:18:48,TX-WJ9YL8T9J6JV
5471,1235,1,,40104.0,GATEWAY,PAID,2024-07-18 21:48:51,TX-W5A2M24V8B2A
5472,642,1,,46710.6,GATEWAY,PAID,2025-02-23 05:11:10,TX-VT99BVSCH4II
5473,38,1,,60831.3,CARD,PAID,2025-02-18 09:23:48,TX-YKYM5Y3F979U
5474,858,1,,79801.92,GATEWAY,PAID,2024-05-04 18:03:47,TX-ZMPCE8EA8J7I
5475,766,1,,16335.0,GATEWAY,PAID,2025-05-24 12:45:26,TX-2IW4AG7FVMJD
5476,88,2,4,12414.6,TRANSFER,PAID,2024-04-12 09:35:06,TX-KCUNP8O05GL0
5477,358,1,,50205.0,CARD,PAID,2025-05-14 19:53:42,TX-A3OG1JBC2Z5E
5478,879,1,,14694.0,GATEWAY,PAID,2025-08-28 11:30:08,TX-S6S6AKU74IGU
5479,516,2,2,17151.75,CARD,REFUNDED,2025-05-26 13:18:34,TX-RSND184PVCY4
5480,22,1,,17535.0,GATEWAY,PAID,2024-10-29 18:23:31,TX-SQX3MO7KJ03Z
5481,376,2,1,31305.12,CASH,PAID,2024-03-12 00:33:39,TX-64O483X4XRFO
5482,591,2,4,39131.4,CASH,PAID,2025-08-12 05:17:21,TX-X8H4Q6R0DCQY
5483,549,1,,14268.0,CARD,PAID,2025-04-30 17:15:59,TX-XJ83XPI28HJG
5484,783,1,,89583.24,GATEWAY,PAID,2024-04-19 03:29:27,TX-5H8KEZLRHDTH
5485,1155,1,,17835.0,CARD,PAID,2024-12-10 02:59:25,TX-BXQ2RBWAI7YW
5486,1472,1,,37200.0,GATEWAY,PAID,2025-02-09 10:10:19,TX-GX50CTN2K7UW
5487,637,1,,15129.6,CARD,PAID,2024-04-02 13:19:32,TX-CRI0VD94SXJR
5488,372,2,2,29040.0,CASH,PAID,2024-07-19 13:27:53,TX-EV31F96JJ7WC
5489,664,1,,77647.8,CARD,PAID,2025-06-06 05:34:24,TX-0S0PYUTXPZ2X
5490,164,1,,15720.0,CARD,PAID,2024-08-17 12:51:39,TX-FLQR44QB9B3Z
5491,1062,2,1,62980.5,CASH,PAID,2025-06-21 06:48:52,TX-SUZHHOBQXG3O
5492,990,1,,50205.0,CARD,PAID,2024-06-28 06:35:26,TX-D3WGVSXQ86HH
5493,708,2,2,49005.0,CASH,PAID,2025-02-07 09:41:10,TX-0USUHN5SUJRH
5494,1117,1,,44460.0,GATEWAY,PAID,2025-04-29 07:35:59,TX-C3IIXRDAZ83Q
5495,1484,1,,27036.0,CARD,PAID,2024-11-04 21:05:18,TX-2O2C78KKPHHW
5496,732,2,1,43451.1,CARD,FAILED,,
5497,393,1,,40404.0,CARD,PAID,2025-06-05 06:39:09,TX-7EIWU3ES7GQS
5498,1403,1,,15720.0,GATEWAY,PAID,2024-12-18 13:36:04,TX-H5KZZ40S1REY
5499,826,2,4,33668.25,CARD,FAILED,,
5500,1034,1,,55405.5,GATEWAY,FAILED,,
5501,1132,2,1,28459.2,CASH,PAID,2024-08-28 22:36:28,TX-XAED6XXDRXU3
5502,985,2,1,17242.5,CARD,PAID,2024-12-15 19:16:49,TX-0T5XRPTPK62F
5503,665,2,1,18676.35,CARD,FAILED,,
5504,1123,1,,14520.0,GATEWAY,PAID,2025-09-15 15:26:10,TX-O0CM5FMYCW0N
5505,784,1,,37500.0,CARD,PAID,2024-06-05 10:53:35,TX-70DCD3HK5LEF
5506,602,2,4,16335.0,CASH,PAID,2025-05-18 13:02:27,TX-RHSOZCS4USSD
5507,1059,2,4,110533.5,CASH,PAID,2024-04-10 09:03:31,TX-OH4NMBLNXGXU
5508,1215,1,,44351.1,GATEWAY,PAID,2024-08-22 10:05:50,TX-DY2PSGOSTU2I
5509,429,2,2,32670.0,CASH,PAID,2024-04-24 22:34:58,TX-RWDP7W7BBLV3
5510,631,2,2,54313.88,CARD,PAID,2024-12-12 14:32:57,TX-K6WV6S4WNQXF
5511,372,1,,30240.0,GATEWAY,PAID,2025-06-26 06:25:55,TX-MGYZII8SU6PD
5512,32,2,4,17242.5,CASH,PAID,2025-03-23 09:31:00,TX-FDEIDPG3IKXJ
5513,277,1,,14268.0,GATEWAY,PAID,2024-08-21 23:55:06,TX-KG8U3P84FM6V
5514,243,2,3,17242.5,TRANSFER,PAID,2025-09-26 13:13:14,TX-JKWBTR11BBBV
5515,693,2,2,49005.0,CARD,PAID,2024-07-09 14:17:43,TX-KVSA1E8VG3M2
5516,1241,2,1,119517.75,CASH,PAID,2024-11-24 08:33:11,TX-W0Y0S8XOMQG1
5517,536,1,,19287.0,CARD,PAID,2025-10-01 06:56:00,TX-2X4TCZEYSGCX
5518,1302,1,,78752.85,GATEWAY,PAID,2024-07-24 03:05:48,TX-S37A2CTMLJNF
5519,1179,2,4,31036.5,CASH,REFUNDED,2025-06-13 03:46:05,TX-7RGHBSAJJBJ5
5520,444,2,2,28459.2,CARD,PAID,2025-04-10 11:33:53,TX-HFDS7ZJI781Y
5521,993,1,,87748.8,GATEWAY,PAID,2024-04-22 09:03:17,TX-KXYCH6MWDJ1P
5522,939,1,,47754.75,CARD,PAID,2025-09-21 17:14:37,TX-RVS58L03QLH2
5523,502,1,,79390.2,GATEWAY,PAID,2024-05-19 13:38:11,TX-Y2AIME29VVEY
5524,22,1,,15518.25,GATEWAY,PAID,2024-07-30 14:02:33,TX-SZRHXVSTEPSO
5525,856,1,,20865.0,GATEWAY,PAID,2025-08-29 01:51:50,TX-UC9MWPRV97YN
5526,1436,2,2,29461.08,CARD,PAID,2025-05-14 14:44:01,TX-LYKSWMN2NUX4
5527,1335,1,,14268.0,GATEWAY,PAID,2024-01-03 14:01:50,TX-K5E13AF3WJ6X
5528,856,2,1,53361.0,CASH,PAID,2025-03-16 13:18:07,TX-13MROZQN12RT
5529,325,1,,15683.7,CARD,PAID,2024-01-29 19:31:06,TX-EX87RZLXK1UX
5530,229,1,,73834.2,GATEWAY,FAILED,,
5531,357,2,2,34485.0,CARD,PAID,2025-01-09 21:01:25,TX-4558B79RCBYY
5532,29,2,4,45738.0,CASH,PAID,2024-02-01 05:56:47,TX-H0ZO9N5GY6R2
5533,306,2,1,54450.0,CARD,PAID,2025-03-01 10:28:09,TX-X4LCRJG9O1PV
5534,710,1,,32670.0,GATEWAY,PAID,2025-02-26 03:07:50,TX-B83YBRP7TSC5
5535,11,2,3,44823.24,CARD,PAID,2025-08-29 21:56:01,TX-013NHHYXP6HI
5536,785,1,,83108.85,GATEWAY,PAID,2025-05-22 11:31:11,TX-V8DYVOGSZSPJ
5537,691,1,,70414.5,GATEWAY,PAID,2025-08-21 08:04:29,TX-9EOTM1O7HLFH
5538,640,2,1,44866.8,CASH,PAID,2024-11-21 15:58:11,TX-8B9C19GTLN2C
5539,937,1,,54861.0,CARD,PAID,2024-09-22 10:20:30,TX-HH54L20CVQ2L
5540,1479,2,2,50457.0,CARD,PENDING,,
5541,365,1,,20257.5,GATEWAY,PAID,2024-07-03 12:45:51,TX-5STQTME91WQJ
5542,719,1,,76641.0,CARD,PAID,2024-11-24 15:27:09,TX-7D72DI1PNRYW
5543,455,1,,57410.55,GATEWAY,PAID,2025-05-08 10:10:29,TX-4V5GW0N96CWY
5544,1347,2,3,27588.0,TRANSFER,PAID,2025-04-15 13:56:55,TX-BADXP5XT5IQT
5545,244,1,,13968.0,GATEWAY,PAID,2025-04-26 03:28:25,TX-4OH9E6ZOYCVN
5546,1456,2,4,12806.64,CARD,FAILED,,
5547,44,1,,25022.4,GATEWAY,PAID,2024-05-03 06:09:07,TX-J1XZS15W02W3
5548,993,1,,38852.7,GATEWAY,PAID,2024-12-01 17:07:03,TX-A4HB38S41799
5549,1358,2,1,34485.0,CASH,PAID,2025-04-19 16:11:17,TX-FSVGWYTWXNS7
5550,1103,2,4,15518.25,CASH,PAID,2024-09-01 22:53:26,TX-AV7L941X231Z
5551,1147,1,,55350.0,CARD,FAILED,,
5552,882,1,,79245.0,GATEWAY,PAID,2025-09-15 07:39:40,TX-6D7LN7MMO2WS
5553,1324,2,4,53996.25,CASH,PAID,2024-07-03 18:15:09,TX-8LPJRZ587612
5554,1102,1,,29040.0,GATEWAY,PAID,2025-08-08 20:08:21,TX-FGD36HZAQ24X
5555,547,2,3,28459.2,TRANSFER,PAID,2025-02-25 06:42:24,TX-2A0364LIRAYM
5556,833,2,1,28459.2,CASH,PAID,2024-03-14 06:22:05,TX-C6OE1SHORA0Y
5557,1481,1,,12961.2,GATEWAY,FAILED,,
5558,51,1,,36474.0,CARD,PAID,2024-04-01 17:04:16,TX-2TZ9UKC6JA7D
5559,1234,1,,15841.08,CARD,PAID,2024-07-12 19:56:40,TX-C7ZQZK1I4WVT
5560,378,2,4,13068.0,CASH,FAILED,,
5561,1210,2,1,35937.0,CASH,REFUNDED,2025-01-10 10:00:09,TX-F73LPW4QSMW0
5562,861,1,,13968.0,CARD,PAID,2024-06-15 17:58:48,TX-8192Y8QBXLY5
5563,861,1,,17508.3,CARD,PAID,2025-05-05 11:18:45,TX-J8GKMBOT7YNE
5564,389,2,4,29040.0,CARD,FAILED,,
5565,882,2,2,26136.0,CARD,PAID,2024-02-20 19:20:21,TX-COCZJHS8V24C
5566,576,1,,48811.08,CARD,REFUNDED,2024-06-12 08:54:08,TX-A85FZ1XFPG1R
5567,1333,1,,13968.0,CARD,PAID,2024-05-28 13:26:42,TX-UAR0DV0V846A
5568,537,2,2,18150.0,CASH,PAID,2025-08-08 12:51:49,TX-6S08XOD4EWQ5
5569,825,1,,13794.0,CARD,PAID,2024-01-08 20:40:47,TX-GGCVUT74MG6Y
5570,243,2,3,14229.6,CARD,PAID,2024-11-14 09:27:33,TX-MWTHFE81VK2I
5571,233,2,4,107811.0,TRANSFER,PAID,2024-07-18 09:23:46,TX-FWTNK2FVO6KW
5572,384,1,,51727.5,CARD,PAID,2025-04-19 19:21:53,TX-ZME5JK0NV2N3
5573,204,2,4,41164.2,CASH,PAID,2025-09-30 18:31:23,TX-ZXPQYL1GIDJ1
5574,1272,1,,55650.0,CARD,PAID,2025-04-03 05:53:45,TX-303RVKFTPSEY
5575,1468,2,1,39204.0,CARD,PAID,2024-04-20 13:43:39,TX-93JASW35FBG8
5576,1326,2,3,28459.2,CASH,PAID,2024-03-15 11:43:07,TX-9TEAAOT03KEA
5577,141,1,,29882.16,CARD,PAID,2025-03-30 09:48:01,TX-W2J19MLUYPBP
5578,746,1,,55213.88,CARD,PAID,2024-08-01 16:55:12,TX-E2I2BEAYBPGH
5579,1479,2,2,48024.9,CARD,PAID,2024-07-09 20:15:31,TX-OEM2HOIF72O2
5580,328,2,3,59532.0,TRANSFER,FAILED,,
5581,276,1,,33870.0,CARD,PAID,2025-04-28 08:10:47,TX-6VBCG683KJZZ
5582,974,2,4,62254.5,CARD,PAID,2024-12-24 10:20:49,TX-4R0HY488RECT
5583,653,2,2,13068.0,CASH,PAID,2024-12-23 14:29:30,TX-J8UQQFMXM7A5
5584,993,1,,58399.2,CARD,PAID,2024-02-14 09:51:50,TX-9P9VS3YT6VYI
5585,159,1,,33444.0,GATEWAY,REFUNDED,2025-03-05 04:24:47,TX-LUK7THMNYJ4A
5586,1451,1,,28923.6,GATEWAY,PAID,2024-02-18 08:58:11,TX-3FOONHHEM8TW
5587,866,2,4,17787.0,CARD,PAID,2024-12-25 11:04:14,TX-28600B91Y9K3
5588,88,1,,30492.0,CARD,PAID,2024-07-23 23:02:32,TX-O16WU8AOAXY4
5589,994,2,3,18676.35,CASH,PAID,2024-08-21 02:52:00,TX-896OI3J6WMDV
5590,1015,1,,60257.76,CARD,PAID,2024-10-03 15:17:17,TX-Z0RPJS2M7EZF
5591,1351,1,,28488.0,CARD,FAILED,,
5592,304,1,,44651.1,CARD,PAID,2024-05-14 10:36:51,TX-51HW1JZTGVY8
5593,925,2,3,35937.0,CARD,PAID,2024-04-06 02:08:19,TX-W35XR5I9HHLW
5594,283,2,4,57680.7,CARD,PAID,2025-06-11 13:57:42,TX-G3JEBGFFTDCX
5595,1061,1,,56929.05,CARD,PAID,2024-04-02 11:43:21,TX-QGEXP8WYL0UT
5596,429,1,,18687.0,CARD,PAID,2025-02-17 09:58:35,TX-IZE4IWMQ07S2
5597,705,1,,13968.0,GATEWAY,PAID,2025-03-04 12:39:56,TX-0VPCW958H1W3
5598,516,1,,17787.0,CARD,PAID,2024-10-20 21:28:16,TX-62Q03MV4ONQ1
5599,978,1,,56029.05,GATEWAY,PAID,2024-12-07 14:16:17,TX-FMVZUOH5OCE0
5600,332,1,,19866.75,GATEWAY,PAID,2024-11-21 15:14:52,TX-HRYF7PWEPFIC
5601,43,2,3,74052.0,CARD,PAID,2024-12-04 04:10:45,TX-FNABQHKRSAKE
5602,853,1,,13914.6,GATEWAY,PAID,2025-04-22 18:07:05,TX-WIVCVSF6K5TF
5603,209,2,4,18676.35,CARD,PAID,2025-04-23 08:07:48,TX-W3GUOGJQR4XS
5604,1476,1,,19350.0,CARD,PAID,2024-04-15 21:56:13,TX-CM98YTQWP85W
5605,1331,1,,53336.4,GATEWAY,PAID,2024-03-07 14:23:20,TX-X0SOLEVQ071U
5606,1400,2,3,42688.8,CARD,PAID,2025-03-04 18:56:26,TX-XKDYRE5Q77YD
5607,248,1,,13794.0,GATEWAY,PAID,2024-04-12 11:53:09,TX-G9NQC9AVXK3Q
5608,1105,1,,55950.0,CARD,FAILED,,
5609,543,2,1,14520.0,TRANSFER,PAID,2024-04-17 04:46:40,TX-TADEMKG95O3C
5610,1452,2,2,85395.75,CASH,PAID,2025-01-29 03:10:20,TX-NGXNP1B7HD27
5611,483,1,,18442.5,CARD,FAILED,,
5612,135,2,2,94743.0,CASH,PAID,2024-10-30 08:15:31,TX-V8MBVN0YJHPF
5613,1462,1,,35803.5,GATEWAY,PAID,2025-07-08 14:45:06,TX-TU5FM6SJALRO
5614,1149,1,,31755.0,GATEWAY,PAID,2025-05-28 21:12:25,TX-KC660FJSTZLU
5615,1485,2,2,14483.7,CARD,PAID,2024-08-26 10:11:34,TX-1I39UNJN2OKH
5616,905,1,,80697.0,CARD,PAID,2024-07-05 11:04:00,TX-1L06I5245EHJ
5617,1236,2,1,54613.35,CASH,PAID,2025-04-19 18:01:05,TX-K70FF8BAY0XO
5618,176,1,,14994.0,GATEWAY,PAID,2025-07-12 16:27:55,TX-LT02ZQYF72KD
5619,1319,2,3,98554.5,CASH,FAILED,,
5620,1386,1,,60814.2,CARD,PAID,2024-07-28 06:19:42,TX-W7OF7XSXGJ1F
5621,121,1,,51158.4,GATEWAY,PAID,2024-03-10 00:02:26,TX-3L8BL6LC682Q
5622,954,1,,40704.0,GATEWAY,PAID,2025-08-20 05:12:31,TX-95X3208RFAFV
5623,90,1,,92776.35,GATEWAY,PAID,2025-08-14 16:48:52,TX-S2JKZRGSX8C4
5624,347,1,,24422.4,CARD,PAID,2025-09-07 12:47:47,TX-95SJWX8HZEZ6
5625,1486,1,,25729.2,CARD,PAID,2024-10-05 21:30:33,TX-BNCH3ION847D
5626,223,1,,19050.0,GATEWAY,PAID,2024-04-22 18:26:14,TX-VY7NHS33PAMC
5627,749,2,2,49005.0,TRANSFER,REFUNDED,2025-07-13 19:17:27,TX-ON5KP8VLZPFN
5628,1199,2,2,84942.0,CASH,PAID,2024-04-04 13:43:31,TX-9YAFHSKK5831
5629,58,1,,61395.0,GATEWAY,PAID,2025-09-21 00:11:14,TX-B51DDY8C8RSX
5630,78,2,2,73863.24,CARD,PAID,2025-01-01 04:40:16,TX-EEMUDXIRIPQ7
5631,888,1,,16373.4,GATEWAY,PAID,2025-03-09 01:38:52,TX-A5VKUA46YHU4
5632,1472,2,4,44104.5,CARD,PAID,2024-12-30 04:44:41,TX-4D1PITAE9EQ8
5633,1477,1,,81386.7,GATEWAY,PAID,2025-08-29 15:47:04,TX-RI3COI33UAI5
5634,1104,1,,32781.0,CARD,PAID,2024-10-16 18:23:05,TX-3LJCMDX7DPYG
5635,1241,2,4,42688.8,CARD,FAILED,,
5636,715,1,,57528.0,CARD,PAID,2025-06-10 21:06:04,TX-IMXSPCU9L166
5637,1295,1,,44460.0,GATEWAY,PAID,2024-12-08 23:20:44,TX-TD6BBEM4ZTRU
5638,1237,2,3,118265.4,CARD,PAID,2025-06-29 21:10:34,TX-Q9QSLYIQKXUZ
5639,1202,1,,54778.8,GATEWAY,PAID,2025-05-21 07:30:26,TX-YPBXC1BXYTWH
5640,1014,2,1,36300.0,CASH,PAID,2024-11-23 15:59:12,TX-GEV8DCL40PR4
5641,701,2,3,84107.1,CASH,PAID,2024-01-31 00:50:14,TX-T0JA8KT30U3X
5642,232,1,,13068.0,GATEWAY,PAID,2024-07-21 04:25:35,TX-G0CWIZ5NDDR8
5643,812,2,1,15173.4,CARD,PAID,2024-09-13 08:55:17,TX-8YBM5BM2J434
5644,1322,1,,43888.8,GATEWAY,PAID,2025-08-16 23:32:51,TX-N8OB5PQ2E1PO
5645,1443,1,,38833.5,CARD,PAID,2024-03-12 21:46:17,TX-S1WVBLHWP7EZ
5646,1047,1,,60504.6,CARD,PAID,2024-05-17 13:07:57,TX-10E88EDMMDDQ
5647,669,1,,34487.1,GATEWAY,PAID,2024-03-25 15:19:13,TX-H5S0KGHW77O6
5648,23,1,,27036.0,CARD,PAID,2025-05-05 04:44:48,TX-232NQ4CHHOUH
5649,1163,1,,52627.5,CARD,PAID,2024-07-28 09:49:16,TX-L9NW7W2AXWGX
5650,97,2,3,13794.0,TRANSFER,PAID,2024-04-21 06:19:19,TX-990N3370IG3C
5651,366,1,,83601.0,CARD,PAID,2025-08-08 14:44:56,TX-WL6WYP0APBRM
5652,429,1,,14694.0,CARD,PAID,2025-08-11 15:38:31,TX-BU3XOMOY2BV3
5653,524,2,1,57208.8,TRANSFER,FAILED,,
5654,1313,2,2,29403.0,CARD,PAID,2025-06-07 15:22:25,TX-035915I6WTI3
5655,456,1,,38419.92,CARD,FAILED,,
5656,291,1,,29214.0,CARD,PAID,2024-03-31 21:10:13,TX-GKISXTKX26OK
5657,1359,1,,14268.0,CARD,PAID,2024-11-15 21:42:26,TX-DF8EPTBRVHE1
5658,685,2,2,34485.0,CASH,PAID,2024-10-08 04:12:51,TX-WTPWE5ZE9H3B
5659,1370,2,4,88209.0,CARD,PAID,2025-03-17 02:10:54,TX-JL0HP5DA9L5O
5660,350,2,2,32016.6,CASH,PAID,2024-10-24 22:42:45,TX-64NNGCL3AMET
5661,1135,1,,78763.5,GATEWAY,PAID,2024-02-25 05:48:28,TX-DVVE7RWM3776
5662,17,1,,52201.5,CARD,REFUNDED,2025-07-10 17:00:02,TX-1QSEJXZV0XX0
5663,208,2,3,34485.0,CASH,PAID,2025-03-05 23:07:59,TX-QJZ3141IAA79
5664,511,2,4,86466.6,CASH,PAID,2025-05-21 01:36:20,TX-GGH7XET6OAXD
5665,951,1,,14701.5,CARD,PAID,2024-04-06 06:07:07,TX-F6AACD0QM1OE
5666,43,1,,43317.6,CARD,PENDING,,
5667,1435,1,,37437.0,CARD,PAID,2024-07-22 19:31:10,TX-DRCXJ0859C47
5668,748,2,2,29403.0,CASH,PAID,2025-04-06 15:53:24,TX-89X0ES8E33O4
5669,542,1,,36300.0,CARD,PAID,2025-09-07 18:02:02,TX-VR8ES8YVYBNL
5670,430,1,,87712.5,GATEWAY,PAID,2025-03-23 14:39:29,TX-AYJ0V5XPKRTD
5671,7,2,4,52998.0,CARD,FAILED,,
5672,1447,1,,32205.12,CARD,PENDING,,
5673,426,2,2,26136.0,CASH,PAID,2025-03-24 12:35:06,TX-CD0PRSS6Y13H
5674,1248,2,3,28459.2,TRANSFER,PAID,2024-03-25 02:03:44,TX-0T370YYPCTNJ
5675,246,1,,51727.5,CARD,REFUNDED,2025-02-08 23:00:50,TX-9F8NYW8YWMXL
5676,665,1,,14694.0,GATEWAY,PAID,2024-04-02 14:55:46,TX-43BE9MJZMLU6
5677,337,2,1,49005.0,CASH,PAID,2025-06-18 23:05:54,TX-A78PUNMU0HBE
5678,602,1,,80912.7,GATEWAY,PAID,2024-06-04 09:04:46,TX-XD1458M8OKRE
5679,118,1,,67881.0,CARD,PAID,2025-06-08 01:27:00,TX-6UZ4EYU9OQ63
5680,119,2,3,69877.5,TRANSFER,PAID,2025-05-25 04:38:03,TX-6GTTFPT3PIWF
5681,996,1,,28942.8,GATEWAY,PAID,2025-03-21 06:21:07,TX-269BVZV2GTHH
5682,143,2,4,41382.0,CARD,PAID,2025-08-16 22:34:55,TX-7FZZ9ZM889JW
5683,191,1,,54450.0,GATEWAY,PAID,2024-11-25 14:16:45,TX-0WXUTEQ0R66H
5684,616,1,,14568.0,CARD,PAID,2024-11-04 18:13:09,TX-NE6JEAYFHMCK
5685,758,2,1,48279.0,CASH,PAID,2024-06-02 12:41:56,TX-Y76D9H2Q9QJ5
5686,605,1,,55350.0,GATEWAY,PAID,2024-11-29 19:28:04,TX-UBT1GYDJHDXT
5687,1038,1,,39204.0,GATEWAY,PAID,2024-01-10 19:18:46,TX-TGE1VJA8RS1P
5688,754,1,,29359.2,GATEWAY,PAID,2024-08-02 01:25:54,TX-M4B2XGSE1BAB
5689,273,1,,13968.0,CARD,PAID,2024-05-18 06:12:31,TX-QMSIEUXJNC2R
5690,466,2,1,47988.6,CARD,PAID,2024-08-02 20:32:09,TX-WP3O85QGQCR9
5691,1246,2,1,27588.0,CARD,PENDING,,
5692,706,2,4,17151.75,CASH,PAID,2025-01-13 00:43:15,TX-81ZN9BUNHP3T
5693,1196,1,,13794.0,CARD,FAILED,,
5694,1375,1,,27036.0,CARD,PAID,2024-07-22 13:36:16,TX-VOYI75OWFRFJ
5695,6,2,3,72926.7,CARD,PAID,2024-05-14 20:23:24,TX-A64JFIJ4GHHR
5696,729,2,4,13068.0,CARD,PAID,2024-02-20 13:06:11,TX-06BJ9ASDBS6L
5697,1222,2,1,64614.0,CARD,REFUNDED,2024-10-15 10:19:18,TX-UY9UXIL5GJIF
5698,1493,1,,14994.0,GATEWAY,PAID,2024-11-08 08:11:54,TX-XUFVZE4XT37X
5699,166,1,,15841.08,CARD,PAID,2025-02-11 20:15:43,TX-4B2W0F6YE4DD
5700,1056,1,,33144.0,CARD,PAID,2025-05-25 21:17:08,TX-Z3X8JIV2QLZ9
5701,1278,1,,59788.2,GATEWAY,FAILED,,
5702,681,2,4,45738.0,CARD,REFUNDED,2025-01-19 13:17:44,TX-IL9E9CI0B7ZW
5703,1042,2,2,18150.0,CASH,PAID,2024-01-02 04:42:49,TX-R62UOXOJGQ04
5704,1013,1,,13314.6,CARD,PAID,2024-06-10 02:40:16,TX-LNKDMP7AWH2X
5705,1392,2,2,12414.6,CASH,PAID,2024-10-12 11:08:23,TX-98TCT6VYLRPD
5706,175,2,2,78262.8,CASH,PAID,2024-11-17 17:05:55,TX-73LL7CHKRQAS
5707,1434,1,,53172.0,CARD,PAID,2024-08-20 02:39:46,TX-2Y21LH4ZAIWG
5708,795,2,4,69696.0,TRANSFER,FAILED,,
5709,919,1,,42282.0,CARD,PAID,2025-03-20 23:17:26,TX-PNALUJSU0QI2
5710,297,1,,26813.28,CARD,FAILED,,
5711,530,1,,24722.4,GATEWAY,PAID,2025-06-30 11:58:00,TX-6JOF3V7NQ22S
5712,608,2,2,51727.5,CARD,PAID,2024-12-08 13:31:34,TX-7EWH1K4UMPDP
5713,574,1,,30240.0,GATEWAY,PAID,2024-07-11 07:53:44,TX-OJGOW98ATBRT
5714,781,1,,51003.6,GATEWAY,PAID,2025-02-07 01:48:37,TX-V0V2CD8QPW6J
5715,1019,1,,39319.92,GATEWAY,PAID,2025-05-05 04:41:01,TX-E9P5IGFBEO5Q
5716,956,1,,43124.4,CARD,PENDING,,
5717,1306,2,3,83758.62,CARD,PAID,2024-01-12 15:45:24,TX-I1BWOONX0FNB
5718,1382,2,4,57172.5,CARD,PAID,2025-08-28 05:13:01,TX-8GI6628GT1L7
5719,763,1,,33570.0,CARD,PENDING,,
5720,1090,1,,33870.0,GATEWAY,PENDING,,
5721,743,2,2,56555.4,CARD,PAID,2024-12-07 18:24:11,TX-97Q6UO9MT5HO
5722,319,2,1,28459.2,CARD,PAID,2025-09-12 03:29:43,TX-A33SLA5EOZ2O
5723,782,1,,39349.2,CARD,PAID,2024-11-15 23:31:07,TX-5GV3P2QGJDQ3
5724,799,2,2,30346.8,CASH,PAID,2024-09-19 08:14:36,TX-15HS0TTPM4R4
5725,870,2,4,42688.8,CARD,PAID,2024-07-18 14:56:16,TX-NIDU30QO4UUJ
5726,794,1,,29659.2,GATEWAY,REFUNDED,2024-11-23 07:17:19,TX-RNUCE7Q3MP9Q
5727,1244,1,,44460.0,CARD,FAILED,,
5728,75,1,,43172.4,GATEWAY,PAID,2024-01-08 21:36:00,TX-ECVMJVBD47UG
5729,576,1,,50205.0,GATEWAY,PAID,2024-03-10 15:21:15,TX-Q2NLN1G21A65
5730,1326,1,,27036.0,CARD,PAID,2024-09-01 16:39:42,TX-YE0VP5UFP92K
5731,731,1,,38143.8,CARD,PAID,2024-12-09 11:43:00,TX-SC5WKYPSH4LB
5732,1387,2,3,39204.0,TRANSFER,PAID,2024-05-11 17:46:59,TX-YEK687ZVAUBS
5733,1112,1,,18442.5,CARD,FAILED,,
5734,13,1,,46323.24,GATEWAY,FAILED,,
5735,297,1,,47845.5,GATEWAY,PAID,2024-08-03 21:59:00,TX-57YRVJ7H1TZ7
5736,974,2,3,39204.0,CARD,PAID,2024-02-24 17:49:34,TX-GMEKY8BYTN25
5737,1387,2,2,31305.12,CASH,PAID,2024-08-18 04:58:15,TX-8GGWJYMG130D
5738,39,1,,77367.0,CARD,PAID,2025-04-08 08:48:57,TX-RKGHDYOQ3HYJ
5739,192,1,,35929.5,CARD,PAID,2024-08-18 06:01:49,TX-ENK0HTJ2GEP0
5740,541,1,,14694.0,CARD,REFUNDED,2025-07-22 04:13:59,TX-L8OTZO5U7O30
5741,1297,1,,44460.0,CARD,PAID,2025-09-02 17:46:42,TX-RNBYXOKQULKO
5742,1389,1,,47601.0,GATEWAY,PAID,2025-01-07 20:47:31,TX-9PRIH5KYPM5V
5743,1462,1,,20176.35,CARD,PAID,2025-08-07 22:40:40,TX-WA497OWRUW2Z
5744,1406,1,,40031.4,CARD,FAILED,,
5745,1060,2,1,32125.5,CASH,PAID,2024-12-07 06:40:45,TX-D6ZAW7JL1ZVI
5746,973,2,3,51727.5,TRANSFER,PAID,2024-09-03 18:42:04,TX-3KW6W1KT87RI
5747,523,1,,28488.0,GATEWAY,REFUNDED,2024-08-13 05:04:29,TX-RG832SQQOE3S
5748,1079,2,2,73093.68,TRANSFER,PAID,2024-07-12 17:18:16,TX-OKYOYSPHHU7F
5749,451,1,,109128.45,CARD,PAID,2025-05-26 15:03:25,TX-IRFL6LGSK7U3
5750,210,1,,33516.6,GATEWAY,PAID,2024-03-22 17:17:21,TX-VZ5UMMQMJWC0
5751,273,1,,27336.0,CARD,PAID,2024-11-12 23:52:39,TX-GI3J3LWVUM4T
5752,194,1,,17242.5,CARD,FAILED,,
5753,825,1,,29867.4,GATEWAY,PAID,2024-09-13 18:26:03,TX-E45QV67FN3RR
5754,1358,2,1,14229.6,CASH,PAID,2025-04-06 18:50:20,TX-046G5RPZWF7E
