order_key,customer_key,channel_key,store_key,total_amount,order_date
1000005846,379,1,,13068.0,2024-05-06 06:10:19
1000005847,1002,2,3.0,80803.8,2024-10-30 17:22:49
1000005848,1194,2,4.0,54050.7,2025-04-01 06:29:49
1000005849,302,2,3.0,62236.35,2024-04-16 19:51:09
1000005850,418,2,4.0,75358.8,2025-08-31 14:26:11
1000005851,322,1,,40830.0,2024-08-19 22:31:41
1000005852,590,2,2.0,53361.0,2024-04-25 08:20:03
1000005853,1444,1,,29359.2,2025-05-07 20:50:35
1000005854,1135,1,,88341.78,2025-09-19 06:26:03
1000005855,1163,1,,43588.8,2025-08-26 18:08:02
1000005856,591,1,,61303.2,2025-01-15 10:23:30
1000005857,338,1,,53361.0,2025-01-11 22:44:41
1000005858,911,1,,30903.0,2024-02-22 23:00:20
1000005859,46,2,1.0,42688.8,2025-02-17 17:48:36
1000005860,1344,2,2.0,74778.0,2024-10-20 19:52:49
1000005861,314,2,3.0,17787.0,2025-06-26 01:59:16
1000005862,932,1,,72348.0,2024-07-31 11:49:33
1000005863,1358,1,,13968.0,2024-09-29 15:37:57
1000005864,1162,2,2.0,53361.0,2024-04-18 16:17:50
1000005865,1053,2,2.0,97411.05,2025-01-07 11:29:22
1000005866,945,2,4.0,39204.0,2024-08-29 17:20:05
1000005867,697,1,,33216.6,2025-02-12 08:16:30
1000005868,1101,2,1.0,13794.0,2024-09-07 14:20:39
1000005869,1406,2,2.0,38419.92,2024-10-07 09:23:09
1000005870,688,2,4.0,13794.0,2025-01-06 10:23:44
1000005871,1269,2,2.0,44104.5,2025-04-14 12:27:55
1000005872,279,1,,15129.6,2024-07-19 05:22:14
1000005873,185,1,,14994.0,2024-06-06 17:15:50
1000005874,1492,1,,93619.8,2025-06-05 16:21:15
1000005875,277,1,,54379.5,2025-02-12 13:19:42
1000005876,1234,2,1.0,43560.0,2025-07-01 08:12:08
1000005877,858,1,,33870.0,2024-03-17 15:46:41
1000005878,315,2,3.0,39857.4,2024-09-15 19:24:56
1000005879,1151,2,1.0,28459.2,2025-07-06 03:01:25
1000005880,994,1,,59488.2,2024-11-18 19:53:19
1000005881,9,2,3.0,86394.0,2024-06-25 21:04:33
1000005882,1247,2,2.0,36209.25,2024-09-24 14:36:07
1000005883,879,1,,71985.0,2024-09-21 10:30:35
1000005884,113,1,,44460.0,2024-04-09 22:51:24
1000005885,1413,1,,17535.0,2024-01-18 23:38:53
1000005886,941,2,1.0,26862.0,2024-06-21 13:49:45
1000005887,1467,1,,27336.0,2024-07-12 19:04:12
1000005888,1188,1,,19350.0,2025-07-06 05:53:48
1000005889,1115,1,,71985.0,2025-08-03 08:06:16
1000005890,1336,2,4.0,28459.2,2024-05-21 18:52:17
1000005891,1363,1,,18966.75,2024-01-18 06:05:57
1000005892,785,2,3.0,47916.0,2024-05-28 20:48:09
1000005893,1103,2,1.0,14520.0,2025-02-23 15:20:02
1000005894,517,1,,29040.0,2025-07-25 13:48:07
1000005895,519,1,,31036.5,2024-08-08 01:30:57
1000005896,1319,1,,27036.0,2024-03-17 03:54:32
1000005897,182,2,1.0,105905.25,2024-07-16 10:50:25
1000005898,316,2,1.0,54313.88,2024-07-31 11:09:48
1000005899,990,1,,50205.0,2025-02-28 13:51:35
1000005900,500,1,,49905.0,2024-10-29 04:05:07
1000005901,353,1,,43789.5,2024-10-21 05:43:36
1000005902,980,1,,67982.4,2024-09-18 10:46:54
1000005903,1137,1,,35385.0,2025-06-07 02:51:49
1000005904,1122,1,,60722.4,2024-04-10 16:13:42
1000005905,588,1,,15294.0,2024-05-17 09:35:01
1000005906,1144,2,3.0,41382.0,2025-01-08 21:53:27
1000005907,1413,1,,75443.1,2024-06-10 03:30:18
1000005908,1115,2,4.0,27588.0,2024-05-13 18:39:21
1000005909,142,1,,19957.5,2025-05-11 01:45:41
1000005910,969,2,4.0,30492.0,2024-03-14 11:27:05
1000005911,1042,2,2.0,55495.44,2025-06-15 13:31:16
1000005912,728,2,4.0,31218.0,2024-12-23 10:00:20
1000005913,1117,2,4.0,32670.0,2024-08-09 11:11:23
1000005914,484,1,,38252.7,2024-12-14 00:49:20
1000005915,1339,1,,19004.62,2025-04-27 02:59:09
1000005916,1474,1,,48279.0,2025-05-29 05:06:19
1000005917,1161,1,,69870.0,2024-10-23 01:19:52
1000005918,1149,2,4.0,53361.0,2024-02-23 21:37:29
1000005919,477,1,,37074.0,2024-07-23 06:20:05
1000005920,951,1,,15720.0,2025-09-07 04:22:11
1000005921,508,1,,77212.2,2025-05-29 08:23:59
1000005922,689,1,,51231.0,2025-09-03 20:26:44
1000005923,289,2,4.0,46554.75,2024-10-01 05:40:46
1000005924,1229,2,3.0,17242.5,2025-08-19 16:03:09
1000005925,1061,1,,16146.0,2025-01-15 09:01:48
1000005926,1051,2,1.0,11761.2,2024-09-05 22:14:23
1000005927,35,2,3.0,35574.0,2025-08-05 12:41:01
1000005928,3,2,4.0,52090.5,2024-12-12 15:05:20
1000005929,1186,1,,35685.0,2025-04-22 07:08:05
1000005930,1232,2,1.0,64759.2,2025-04-13 00:09:36
1000005931,1076,1,,19287.0,2024-05-01 14:42:17
1000005932,111,2,2.0,43923.0,2025-05-19 08:06:06
1000005933,1149,2,1.0,80368.2,2025-01-25 18:29:42
1000005934,1392,2,2.0,25613.28,2025-05-27 17:44:48
1000005935,611,2,3.0,26136.0,2025-08-26 17:51:00
1000005936,1313,1,,59643.0,2024-10-14 13:43:02
1000005937,944,1,,15720.0,2025-04-15 16:48:23
1000005938,1362,1,,15420.0,2025-03-29 00:48:17
1000005939,1225,2,1.0,87120.0,2025-02-16 11:36:08
1000005940,1406,1,,40104.0,2024-10-13 17:28:40
1000005941,220,1,,37800.0,2024-11-23 10:38:11
1000005942,1160,1,,34485.0,2025-09-23 23:06:14
1000005943,745,2,3.0,52453.5,2024-09-18 07:46:25
1000005944,928,1,,31692.0,2024-02-24 11:53:45
1000005945,1377,1,,66973.5,2024-02-02 21:32:19
1000005946,1475,1,,31036.5,2024-02-18 09:39:42
1000005947,138,2,3.0,29882.16,2025-04-13 14:07:42
1000005948,697,1,,18987.0,2024-10-06 22:50:22
1000005949,1393,1,,34170.0,2025-08-27 20:53:04
1000005950,1000,1,,31959.33,2024-12-15 11:52:45
1000005951,206,1,,37437.0,2025-03-30 21:03:42
1000005952,722,1,,28488.0,2025-07-09 16:59:49
1000005953,1447,1,,17835.0,2025-01-26 19:11:19
1000005954,1466,2,4.0,28459.2,2025-04-03 13:13:30
1000005955,189,1,,14006.64,2024-01-25 14:09:39
1000005956,148,1,,45004.5,2024-08-07 15:19:40
1000005957,1258,1,,72919.2,2025-08-01 16:12:15
1000005958,596,1,,25613.28,2024-08-05 15:29:51
1000005959,546,2,3.0,75141.0,2025-04-25 08:24:38
1000005960,100,2,2.0,35574.0,2025-01-25 20:33:33
1000005961,1473,1,,45060.0,2025-09-06 04:10:20
1000005962,913,2,1.0,81566.1,2024-01-29 23:46:39
1000005963,43,1,,62438.1,2024-09-14 03:39:11
1000005964,882,2,4.0,24829.2,2024-01-18 17:56:19
1000005965,979,1,,70351.5,2024-12-04 12:32:03
1000005966,281,1,,30240.0,2025-05-27 21:14:30
1000005967,32,1,,69260.4,2025-08-12 12:45:08
1000005968,1427,2,1.0,29040.0,2025-03-18 18:32:22
1000005969,112,2,3.0,14520.0,2025-09-20 02:30:18
1000005970,187,1,,40704.0,2025-08-05 13:12:51
1000005971,757,1,,40104.0,2025-06-04 15:59:58
1000005972,849,1,,27036.0,2024-07-15 10:51:55
1000005973,902,1,,19050.0,2024-12-04 22:01:13
1000005974,38,2,1.0,11761.2,2024-08-23 19:01:26
1000005975,1129,1,,29359.2,2024-10-23 00:03:51
1000005976,561,1,,57172.5,2025-06-05 16:24:07
1000005977,141,1,,44188.8,2024-12-19 17:22:33
1000005978,1236,1,,58951.2,2025-04-22 15:39:16
1000005979,276,1,,33870.0,2024-05-06 20:27:31
1000005980,375,2,2.0,35283.6,2024-10-24 22:02:39
1000005981,370,2,3.0,24829.2,2025-06-01 22:52:00
1000005982,1304,2,1.0,17787.0,2024-02-06 08:22:10
1000005983,926,1,,42882.0,2024-12-12 20:02:56
1000005984,468,2,2.0,48024.9,2025-05-12 23:14:33
1000005985,562,2,2.0,12414.6,2025-02-22 10:51:21
1000005986,986,1,,61131.3,2024-02-18 12:53:15
1000005987,1343,2,2.0,112275.9,2025-06-14 14:11:30
1000005988,983,1,,64388.7,2025-07-02 22:10:08
1000005989,1133,2,2.0,13721.4,2025-03-02 22:03:12
1000005990,716,2,3.0,17242.5,2024-08-11 17:36:07
1000005991,333,1,,38852.7,2025-02-07 23:27:01
1000005992,1297,1,,19565.7,2025-01-31 08:13:38
1000005993,1344,1,,40104.0,2025-08-01 16:01:27
1000005994,1099,2,3.0,13068.0,2024-09-21 08:17:44
1000005995,49,1,,35985.0,2025-09-25 14:22:27
1000005996,444,2,3.0,85305.0,2024-02-12 14:49:23
1000005997,1215,1,,29959.2,2025-04-24 06:21:58
1000005998,610,2,2.0,123057.0,2024-05-09 17:39:11
1000005999,93,1,,55213.88,2024-12-29 13:55:44
1000006000,1318,2,3.0,104943.3,2024-01-26 11:46:26
1000006001,167,2,3.0,14520.0,2025-04-11 03:08:39
1000006002,789,1,,44760.0,2024-07-19 05:42:50
1000006003,1290,1,,24422.4,2024-09-30 15:32:48
1000006004,1340,2,4.0,12414.6,2024-07-26 21:52:05
1000006005,327,1,,28459.2,2024-02-04 15:24:23
1000006006,1131,1,,77938.2,2024-03-02 08:06:05
1000006007,295,1,,55553.28,2025-03-04 15:05:14
1000006008,580,1,,31464.6,2024-12-10 23:09:45
1000006009,364,1,,35203.5,2025-03-22 14:22:17
1000006010,353,1,,43560.0,2024-12-27 04:22:22
1000006011,966,2,1.0,30855.0,2024-06-09 13:57:39
1000006012,220,1,,43588.8,2024-05-20 14:52:21
1000006013,534,1,,92530.8,2024-11-13 02:22:39
1000006014,1488,2,4.0,27588.0,2024-10-26 15:16:18
1000006015,10,1,,60766.2,2024-07-27 00:21:37
1000006016,269,1,,27336.0,2025-06-01 03:01:30
1000006017,724,1,,55350.0,2024-12-11 23:49:29
1000006018,37,1,,58762.2,2025-04-07 03:36:12
1000006019,459,2,3.0,25613.28,2024-03-06 06:48:36
1000006020,1411,1,,19350.0,2025-04-16 08:15:20
1000006021,382,2,4.0,35937.0,2025-08-26 17:44:04
1000006022,1096,1,,12661.2,2024-08-13 01:33:01
1000006023,894,1,,41382.0,2025-01-31 06:53:30
1000006024,1403,2,2.0,41164.2,2025-03-19 07:07:17
1000006025,647,1,,35685.0,2025-06-09 04:34:42
1000006026,65,2,4.0,16008.3,2024-08-16 00:28:29
1000006027,259,1,,14483.7,2025-06-19 17:15:34
1000006028,210,1,,83092.8,2025-03-01 23:24:42
1000006029,584,1,,14268.0,2024-06-11 10:04:32
1000006030,876,1,,20865.0,2024-11-22 05:39:21
1000006031,221,1,,59806.35,2025-01-06 18:34:21
1000006032,669,1,,69780.3,2025-04-14 06:25:21
1000006033,858,1,,25729.2,2024-11-06 10:18:23
1000006034,1179,1,,29940.0,2025-03-08 02:47:19
1000006035,970,1,,37409.25,2024-05-25 18:24:12
1000006036,982,2,3.0,80586.0,2025-09-24 20:18:53
1000006037,1090,2,2.0,36300.0,2025-09-03 07:31:49
1000006038,939,1,,43888.8,2025-02-10 01:49:05
1000006039,1276,1,,27336.0,2024-01-27 07:08:14
1000006040,533,1,,50205.0,2024-04-06 16:49:43
1000006041,583,2,1.0,43451.1,2025-05-12 05:32:21
1000006042,987,2,4.0,77464.2,2025-07-26 06:25:11
1000006043,1073,2,3.0,13721.4,2024-10-28 17:48:01
1000006044,125,1,,64988.7,2024-01-15 09:34:52
1000006045,86,2,1.0,82165.05,2025-05-15 00:02:52
1000006046,574,2,3.0,43560.0,2024-08-12 01:11:02
1000006047,31,1,,54261.0,2024-03-31 11:40:30
1000006048,109,2,1.0,75141.0,2024-12-09 15:08:46
1000006049,1171,2,3.0,14229.6,2024-08-08 12:57:07
1000006050,942,1,,14268.0,2024-04-02 16:12:29
1000006051,1318,1,,65523.6,2024-02-18 12:58:08
1000006052,1024,2,1.0,103455.0,2025-01-01 08:31:39
1000006053,27,2,2.0,26136.0,2025-08-27 01:47:15
1000006054,347,1,,37109.25,2025-08-18 13:27:02
1000006055,1161,1,,49542.0,2025-09-19 17:31:48
1000006056,1134,2,4.0,36300.0,2025-09-11 11:44:09
1000006057,495,1,,75552.0,2025-07-21 20:54:32
1000006058,75,2,3.0,14229.6,2024-09-11 19:20:48
1000006059,598,2,1.0,34485.0,2024-12-22 02:25:03
1000006060,105,2,1.0,48024.9,2025-03-03 17:29:03
1000006061,459,2,4.0,113764.2,2024-03-18 09:14:54
1000006062,1263,1,,12661.2,2024-01-02 15:28:56
1000006063,1483,1,,52310.4,2024-01-31 16:46:02
1000006064,1072,2,4.0,26136.0,2025-09-18 11:43:27
1000006065,1230,1,,69744.0,2024-07-11 10:11:38
1000006066,1314,2,4.0,12414.6,2024-06-09 23:22:49
1000006067,1167,2,3.0,74596.5,2024-10-12 23:49:08
1000006068,55,2,1.0,39204.0,2024-06-24 18:25:27
1000006069,1188,1,,16201.5,2025-04-06 15:08:46
1000006070,1409,1,,43560.0,2025-05-08 07:12:11
1000006071,1463,2,4.0,59023.8,2024-10-14 10:03:59
1000006072,1130,1,,32505.12,2025-08-11 20:54:33
1000006073,499,1,,85188.6,2025-06-01 17:57:00
1000006074,1005,2,4.0,48714.6,2024-12-30 05:27:41
1000006075,727,1,,57800.25,2024-12-20 12:17:51
1000006076,1472,2,2.0,45375.0,2025-06-14 01:27:42
1000006077,920,2,2.0,11761.2,2024-01-17 13:00:08
1000006078,376,2,4.0,70857.6,2025-01-17 11:47:48
1000006079,402,1,,48191.64,2024-12-14 22:07:25
1000006080,724,2,4.0,47117.4,2025-06-19 10:10:02
1000006081,1406,1,,18351.75,2024-12-21 18:53:28
1000006082,979,2,4.0,58697.1,2024-01-26 16:56:43
1000006083,1307,2,4.0,39204.0,2024-06-17 04:35:34
1000006084,743,1,,27588.0,2024-03-05 19:03:20
1000006085,947,1,,31692.0,2024-12-21 20:26:05
1000006086,443,1,,26329.2,2025-03-28 17:08:43
1000006087,921,2,2.0,84324.9,2024-05-02 06:49:16
1000006088,934,2,4.0,16008.3,2024-10-11 01:56:31
1000006089,1132,2,4.0,27442.8,2025-09-28 09:02:38
1000006090,52,2,2.0,68244.0,2025-01-16 12:15:39
1000006091,1111,1,,77328.36,2024-11-28 15:51:45
1000006092,505,2,2.0,39204.0,2024-04-21 10:41:10
1000006093,1286,2,4.0,42688.8,2025-05-19 04:50:25
1000006094,220,1,,55513.88,2025-06-30 01:49:10
1000006095,673,2,2.0,14229.6,2025-04-06 05:16:20
1000006096,557,1,,17535.0,2025-07-14 11:12:00
1000006097,797,2,4.0,45738.0,2025-08-12 12:49:44
1000006098,596,1,,15720.0,2024-08-01 13:53:55
1000006099,1167,1,,54261.0,2025-03-24 09:43:58
1000006100,658,1,,44188.8,2024-07-02 16:23:31
1000006101,518,1,,79462.8,2024-04-16 14:39:30
1000006102,1318,1,,52927.5,2024-04-03 22:14:55
1000006103,721,2,3.0,29403.0,2024-06-19 22:51:29
1000006104,275,1,,86958.75,2025-09-15 01:54:07
1000006105,1310,2,4.0,13794.0,2025-08-19 20:57:15
1000006106,555,2,1.0,19057.5,2025-09-24 15:07:04
1000006107,1020,1,,56929.05,2024-09-26 04:01:53
1000006108,1013,1,,29088.0,2024-06-07 05:08:53
1000006109,415,2,2.0,42688.8,2025-05-21 16:51:40
1000006110,1155,2,4.0,39204.0,2024-12-24 17:16:18
1000006111,1426,1,,43588.8,2024-01-18 01:37:30
1000006112,1269,2,1.0,41454.6,2025-05-29 13:16:21
1000006113,1230,1,,33570.0,2024-09-03 14:23:34
1000006114,972,2,3.0,35574.0,2024-11-19 19:02:18
1000006115,1107,1,,19004.62,2025-09-16 21:29:57
1000006116,788,1,,16335.0,2024-09-02 11:07:47
1000006117,1120,1,,50674.8,2024-07-03 18:45:21
1000006118,168,1,,29959.2,2024-08-26 22:18:02
1000006119,746,2,2.0,12414.6,2024-08-31 03:00:36
1000006120,127,1,,35503.5,2025-03-16 23:34:47
1000006121,447,1,,58072.5,2024-03-13 22:52:26
1000006122,815,1,,29940.0,2024-07-25 05:28:28
1000006123,882,1,,79608.0,2024-12-13 23:07:04
1000006124,1213,1,,19350.0,2025-02-07 07:07:21
1000006125,1266,1,,39233.85,2024-11-29 06:01:19
1000006126,195,1,,18987.0,2024-11-18 16:47:27
1000006127,1128,2,3.0,49005.0,2024-10-24 04:16:11
1000006128,661,1,,71622.0,2024-04-25 03:36:49
1000006129,1054,1,,68718.0,2024-10-22 19:23:17
1000006130,887,1,,16446.0,2024-09-24 08:08:09
1000006131,71,1,,32236.5,2024-02-13 20:45:54
1000006132,1303,1,,37137.0,2025-03-23 23:02:05
1000006133,545,1,,30240.0,2024-05-19 09:56:40
1000006134,613,2,2.0,35283.6,2025-06-03 04:20:24
1000006135,616,1,,35385.0,2024-03-30 02:27:11
1000006136,309,1,,25729.2,2024-10-07 13:53:00
1000006137,740,1,,35685.0,2024-08-05 06:24:04
1000006138,1281,2,1.0,14229.6,2025-04-18 08:54:30
1000006139,347,2,3.0,53179.5,2024-06-28 00:31:00
1000006140,1385,1,,58554.0,2024-03-05 03:35:34
1000006141,547,2,4.0,28459.2,2025-04-17 15:12:46
1000006142,726,1,,54261.0,2024-07-03 08:38:56
1000006143,315,2,3.0,71874.0,2024-05-04 08:01:11
1000006144,914,1,,42282.0,2025-02-06 04:46:52
1000006145,896,1,,110344.5,2025-08-04 10:00:21
1000006146,289,2,3.0,18150.0,2025-03-26 03:56:05
1000006147,597,2,4.0,66429.0,2024-05-09 11:04:43
1000006148,195,1,,79182.0,2025-04-11 10:54:27
1000006149,1129,2,4.0,41382.0,2025-08-23 23:58:46
1000006150,713,1,,52627.5,2024-01-14 15:01:17
1000006151,1158,1,,89709.0,2025-01-09 23:11:08
1000006152,820,2,4.0,77623.92,2024-06-26 00:44:23
1000006153,425,1,,49905.0,2024-08-14 05:40:01
1000006154,461,1,,14520.0,2024-02-25 01:27:44
1000006155,804,2,1.0,47291.64,2024-09-27 09:06:36
1000006156,83,1,,97032.0,2025-04-07 03:37:10
1000006157,376,2,3.0,53724.0,2024-04-08 08:30:07
1000006158,1429,1,,29461.08,2024-05-04 10:20:53
1000006159,1360,1,,77430.0,2024-08-18 10:54:15
1000006160,900,1,,33444.0,2025-05-30 22:28:54
1000006161,1039,1,,29088.0,2024-02-08 12:32:26
1000006162,1066,1,,39204.0,2024-09-22 18:45:15
1000006163,165,2,4.0,42688.8,2025-06-16 03:55:55
1000006164,957,1,,15383.7,2025-04-10 22:18:04
1000006165,1335,1,,123785.1,2025-09-30 11:08:27
1000006166,442,2,1.0,57172.5,2024-08-18 03:29:33
1000006167,1443,2,1.0,26136.0,2024-04-12 16:16:07
1000006168,492,1,,49116.0,2024-03-17 08:59:09
1000006169,944,1,,33570.0,2024-09-25 10:40:40
1000006170,370,1,,32236.5,2025-05-16 16:24:16
1000006171,516,1,,18742.5,2024-07-03 11:58:06
1000006172,1392,1,,37137.0,2024-03-02 04:10:27
1000006173,1019,2,2.0,35283.6,2024-06-22 19:16:33
1000006174,337,1,,44460.0,2024-05-13 03:15:59
1000006175,387,1,,17508.3,2025-03-17 15:05:25
1000006176,281,1,,27336.0,2024-07-01 03:39:42
1000006177,628,1,,16146.0,2025-04-21 11:30:52
1000006178,952,1,,55950.0,2025-06-10 16:54:51
1000006179,1340,1,,52627.5,2024-09-04 22:57:52
1000006180,1076,1,,77623.92,2024-09-09 23:11:32
1000006181,185,1,,57646.5,2024-03-03 10:56:38
1000006182,475,1,,48816.0,2025-09-21 22:43:33
1000006183,154,1,,56376.0,2025-06-18 15:50:34
1000006184,1168,2,4.0,95650.5,2024-03-08 01:02:08
1000006185,309,1,,68079.12,2025-09-24 13:22:32
1000006186,828,2,4.0,41164.2,2024-05-29 02:22:29
1000006187,1200,1,,79063.5,2024-03-23 04:51:26
1000006188,1286,1,,52663.8,2024-08-25 12:14:01
1000006189,659,2,1.0,67844.7,2024-02-02 11:28:56
1000006190,430,1,,28488.0,2025-06-27 21:27:24
1000006191,704,1,,28788.0,2025-03-15 16:48:20
1000006192,1087,2,3.0,35937.0,2024-06-20 20:07:39
1000006193,63,1,,44760.0,2024-12-28 16:09:46
1000006194,1388,1,,71332.12,2025-02-14 04:29:53
1000006195,987,2,1.0,38419.92,2024-01-11 03:42:15
1000006196,311,1,,41130.0,2024-01-03 09:57:37
1000006197,379,2,4.0,39204.0,2024-10-17 11:20:42
1000006198,585,1,,18868.5,2024-07-04 12:57:02
1000006199,877,1,,78582.0,2025-08-16 14:30:22
1000006200,416,2,3.0,39204.0,2025-07-29 16:29:07
1000006201,173,1,,40104.0,2024-11-22 14:28:24
1000006202,659,1,,39319.92,2025-08-28 04:59:04
1000006203,4,1,,34170.0,2025-03-01 20:50:23
1000006204,849,2,1.0,41382.0,2024-02-26 17:28:35
1000006205,271,2,4.0,28459.2,2025-02-08 15:28:35
1000006206,1388,1,,43124.4,2025-07-02 15:52:23
1000006207,623,1,,36456.38,2025-05-10 14:48:57
1000006208,1388,1,,38615.7,2024-09-13 19:03:52
1000006209,1427,2,2.0,13794.0,2024-07-13 08:23:05
1000006210,1139,2,4.0,37352.7,2024-02-13 14:18:06
1000006211,463,1,,15841.08,2025-08-24 20:47:13
1000006212,1430,1,,26136.0,2024-05-03 16:22:56
1000006213,499,1,,71449.05,2024-05-07 06:12:25
1000006214,67,1,,51429.6,2024-04-16 11:49:01
1000006215,249,1,,16008.3,2025-08-23 03:41:54
1000006216,764,1,,29088.0,2024-12-03 12:04:55
1000006217,911,2,3.0,51636.75,2025-09-24 14:21:15
1000006218,801,2,3.0,29882.16,2025-07-01 21:53:39
1000006219,130,1,,95280.0,2025-04-03 12:47:22
1000006220,1106,1,,36774.0,2025-08-15 15:34:22
1000006221,1441,1,,130401.3,2024-03-15 19:51:37
1000006222,364,1,,15383.7,2025-03-28 19:34:56
1000006223,35,1,,14994.0,2024-04-05 15:36:19
1000006224,1451,1,,17235.0,2025-04-04 11:14:39
1000006225,679,1,,40104.0,2024-02-17 10:37:17
1000006226,1084,1,,29659.2,2024-01-15 18:58:03
1000006227,248,1,,45738.0,2025-05-29 09:11:53
1000006228,1249,1,,16446.0,2025-04-03 00:51:12
1000006229,4,2,1.0,43269.6,2024-06-04 12:49:55
1000006230,1405,2,3.0,43560.0,2024-11-23 16:51:08
1000006231,1212,2,4.0,57680.7,2024-03-29 13:43:54
1000006232,962,1,,35385.0,2025-05-27 16:18:02
1000006233,1016,2,3.0,48678.3,2024-06-08 11:36:57
1000006234,1346,1,,29659.2,2024-01-02 07:39:50
1000006235,249,1,,76549.2,2024-11-10 00:08:58
1000006236,1301,1,,53472.0,2024-05-15 01:52:18
1000006237,1224,2,4.0,37243.8,2025-02-23 03:06:58
1000006238,790,1,,33570.0,2025-05-31 23:20:49
1000006239,1307,1,,85842.0,2024-07-04 13:15:27
1000006240,56,1,,14694.0,2024-04-21 21:03:37
1000006241,266,2,4.0,46609.2,2024-10-17 17:31:36
1000006242,80,2,1.0,26136.0,2025-01-01 04:26:26
1000006243,1458,2,3.0,12414.6,2025-05-29 12:13:56
1000006244,685,1,,26329.2,2024-02-28 23:00:37
1000006245,1284,2,1.0,14229.6,2024-11-19 15:21:03
1000006246,1460,2,1.0,18104.62,2024-05-16 20:15:55
1000006247,1024,1,,39315.0,2024-04-13 23:08:50
1000006248,937,1,,18442.5,2025-05-10 03:40:48
1000006249,1489,2,1.0,27442.8,2024-03-28 02:49:18
1000006250,1233,2,4.0,80368.2,2024-06-04 07:27:13
1000006251,176,1,,72019.2,2025-08-06 01:13:25
1000006252,396,1,,58529.88,2024-04-21 03:49:06
1000006253,552,1,,31936.5,2025-05-25 03:45:20
1000006254,709,1,,44878.5,2024-09-04 22:34:44
1000006255,1262,1,,32236.5,2025-06-12 07:36:28
1000006256,310,2,2.0,17787.0,2025-04-25 22:20:50
1000006257,1258,1,,29940.0,2024-09-10 19:39:37
1000006258,1039,2,3.0,54313.88,2024-04-17 12:12:33
1000006259,145,1,,13614.6,2025-02-08 18:43:10
1000006260,928,1,,42037.5,2024-01-22 19:12:56
1000006261,1061,1,,73543.8,2025-07-06 20:27:12
1000006262,1421,2,1.0,49005.0,2024-05-15 10:09:04
1000006263,1219,1,,84753.0,2025-07-29 05:06:52
1000006264,510,1,,29359.2,2025-09-19 14:10:14
1000006265,684,1,,27036.0,2025-05-05 20:46:38
1000006266,727,1,,42364.2,2024-10-20 20:08:00
1000006267,584,1,,66749.25,2025-01-15 04:55:45
1000006268,521,1,,17535.0,2025-02-28 18:07:16
1000006269,475,1,,85779.0,2025-01-23 06:48:52
1000006270,1472,1,,18687.0,2024-11-04 15:03:36
1000006271,188,1,,70470.0,2025-04-27 22:45:10
1000006272,601,2,1.0,17787.0,2024-04-13 20:34:34
1000006273,407,1,,19957.5,2025-08-19 07:34:08
1000006274,210,2,2.0,58697.1,2025-01-16 10:06:10
1000006275,1472,2,2.0,32670.0,2024-09-20 17:49:04
1000006276,1317,2,1.0,26136.0,2025-03-03 20:22:41
1000006277,1450,1,,26329.2,2024-11-28 19:12:47
1000006278,724,1,,34485.0,2025-07-31 01:37:52
1000006279,942,1,,49905.0,2025-01-16 20:12:14
1000006280,226,1,,15294.0,2024-02-18 14:02:37
1000006281,675,2,2.0,81021.6,2025-09-28 13:17:55
1000006282,1366,1,,36774.0,2025-02-22 02:44:22
1000006283,1464,1,,29949.6,2024-11-09 07:04:59
1000006284,1317,2,2.0,29040.0,2025-05-10 04:03:58
1000006285,321,1,,32670.0,2024-11-17 13:26:28
1000006286,288,2,3.0,26136.0,2025-05-15 10:45:28
1000006287,839,1,,17535.0,2024-02-15 18:50:23
1000006288,63,2,4.0,65993.4,2024-01-16 06:14:30
1000006289,74,1,,27336.0,2024-01-30 00:50:20
1000006290,1359,1,,16852.56,2024-06-21 16:02:53
1000006291,735,1,,37243.8,2025-06-25 12:44:18
1000006292,583,2,2.0,41382.0,2024-12-03 00:53:16
1000006293,403,1,,18687.0,2024-02-05 12:34:30
1000006294,144,2,4.0,64904.4,2024-09-21 17:09:47
1000006295,724,2,4.0,43451.1,2024-05-09 15:16:06
1000006296,508,1,,29940.0,2024-04-14 07:14:51
1000006297,1476,1,,19050.0,2025-02-26 17:57:34
1000006298,1069,1,,37709.25,2024-03-12 03:57:24
1000006299,92,1,,48816.0,2025-05-22 03:37:09
1000006300,376,1,,42664.2,2024-03-12 22:29:03
1000006301,251,2,4.0,54450.0,2024-12-23 00:18:40
1000006302,665,1,,35685.0,2024-10-08 10:18:15
1000006303,4,2,1.0,48142.88,2024-11-30 21:41:33
1000006304,225,1,,75687.6,2025-04-26 09:42:07
1000006305,1083,2,1.0,28967.4,2025-04-20 10:52:03
1000006306,111,1,,29867.4,2024-11-11 06:27:05
1000006307,1491,2,2.0,47916.0,2024-07-15 18:31:47
1000006308,1340,1,,52627.5,2024-01-31 19:49:58
1000006309,597,1,,14268.0,2025-04-10 06:44:18
1000006310,873,1,,15729.6,2024-10-26 12:10:26
1000006311,1021,2,1.0,53905.5,2024-03-28 17:55:10
1000006312,456,1,,51158.4,2025-02-06 21:44:04
1000006313,413,2,3.0,30346.8,2025-01-31 22:47:26
1000006314,748,2,3.0,95962.68,2024-03-08 01:01:13
1000006315,1310,2,1.0,16335.0,2024-06-09 03:14:47
1000006316,1271,1,,18442.5,2024-03-05 03:39:06
1000006317,964,1,,16746.0,2024-09-28 20:01:47
1000006318,1178,1,,45423.0,2024-12-05 13:49:33
